2,9,133.871705,9920,2035391,431557
3,9,66.823596,9920,2035391,431557
4,9,44.848806,9920,2035391,431557
5,9,33.634229,9920,2035391,431557
6,9,26.880454,9920,2035391,431557
7,9,22.605583,9920,2035391,431557
8,9,19.310323,9920,2035391,431557
9,9,16.749300,9920,2035391,431557
10,9,15.005651,9920,2035391,431557
11,9,13.375517,9920,2035391,431557
12,9,12.392038,9920,2035391,431557
13,9,11.496446,9920,2035391,431557
14,9,10.558654,9920,2035391,431557
15,9,9.921046,9920,2035391,431557
16,9,9.327328,9920,2035391,431557
17,9,8.805347,9920,2035391,431557
18,9,8.121579,9920,2035391,431557
19,9,7.707206,9920,2035391,431557
20,9,7.328602,9920,2035391,431557
21,9,6.928183,9920,2035391,431557
22,9,6.814627,9920,2035391,431557
23,9,6.453717,9920,2035391,431557
24,9,6.038733,9920,2035391,431557
25,9,6.010425,9920,2035391,431557
26,9,5.730578,9920,2035391,431557
27,9,5.825650,9920,2035391,431557
28,9,5.375766,9920,2035391,431557
29,9,5.189791,9920,2035391,431557
30,9,5.101671,9920,2035391,431557
31,9,4.867337,9920,2035391,431557
32,9,5.053900,9920,2035391,431557
33,9,4.940897,9920,2035391,431557
34,9,4.446671,9920,2035391,431557
35,9,4.541448,9920,2035391,431557
36,9,4.506507,9920,2035391,431557
37,9,4.223783,9920,2035391,431557
38,9,4.025032,9920,2035391,431557
39,9,4.081991,9920,2035391,431557
40,9,3.984859,9920,2035391,431557
41,9,3.970279,9920,2035391,431557
42,9,3.780547,9920,2035391,431557
43,9,3.704326,9920,2035391,431557
44,9,3.876109,9920,2035391,431557
45,9,3.728852,9920,2035391,431557
46,9,3.922871,9920,2035391,431557
47,9,3.540149,9920,2035391,431557
48,9,3.443255,9920,2035391,431557
49,9,3.358103,9920,2035391,431557
50,9,3.293473,9920,2035391,431557
51,9,3.405071,9920,2035391,431557
52,9,3.068896,9920,2035391,431557
53,9,3.277391,9920,2035391,431557
54,9,3.316966,9920,2035391,431557
55,9,3.349324,9920,2035391,431557
56,9,2.951353,9920,2035391,431557
57,9,3.231788,9920,2035391,431557
58,9,3.118865,9920,2035391,431557
59,9,2.979651,9920,2035391,431557
60,9,3.362209,9920,2035391,431557
61,9,3.178962,9920,2035391,431557
62,9,3.152893,9920,2035391,431557
63,9,2.961422,9920,2035391,431557
64,9,2.792684,9920,2035391,431557
65,9,2.783963,9920,2035391,431557
66,9,2.775098,9920,2035391,431557
67,9,2.742488,9920,2035391,431557
68,9,2.819790,9920,2035391,431557
69,9,2.749913,9920,2035391,431557
70,9,2.624815,9920,2035391,431557
71,9,2.571012,9920,2035391,431557
72,9,2.768463,9920,2035391,431557
73,9,2.602280,9920,2035391,431557
74,9,2.467212,9920,2035391,431557
75,9,2.643756,9920,2035391,431557
76,9,2.539426,9920,2035391,431557
77,9,2.533795,9920,2035391,431557
78,9,2.440974,9920,2035391,431557
79,9,2.451095,9920,2035391,431557
80,9,2.392627,9920,2035391,431557
81,9,2.351302,9920,2035391,431557
82,9,2.283848,9920,2035391,431557
83,9,2.426611,9920,2035391,431557
84,9,2.246310,9920,2035391,431557
85,9,2.341554,9920,2035391,431557
86,9,2.381327,9920,2035391,431557
87,9,2.408410,9920,2035391,431557
88,9,2.664288,9920,2035391,431557
89,9,2.400735,9920,2035391,431557
90,9,2.445937,9920,2035391,431557
91,9,2.391415,9920,2035391,431557
92,9,2.601831,9920,2035391,431557
93,9,2.438844,9920,2035391,431557
94,9,2.479719,9920,2035391,431557
95,9,2.260618,9920,2035391,431557
96,9,2.306862,9920,2035391,431557
